Year Month,State,Countym,Industry,Suspicious Activity,Count
2014,New Mexico,"San Juan County, NM",Casino/Card Club - Tribal Authorized Casino,Check,1
2014,New Mexico,"San Juan County, NM",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2014,New Mexico,"San Juan County, NM",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Counter Checks or Markers,1
2014,New Mexico,"San Juan County, NM",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),1
2014,New Mexico,"San Juan County, NM",Casino/Card Club - Tribal Authorized Casino,[Total],4
2014,New Mexico,"San Juan County, NM",[Total],[Total],4
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,7
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,2
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Identity Theft,2
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,7
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,7
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,3
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,1
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,9
2014,New Mexico,"Sandoval County, NM",Casino/Card Club - Tribal Authorized Casino,[Total],45
2014,New Mexico,"Sandoval County, NM",[Total],[Total],45
2014,New Mexico,"Santa Fe County, NM",Casino/Card Club - Tribal Authorized Casino,Check,1
2014,New Mexico,"Santa Fe County, NM",Casino/Card Club - Tribal Authorized Casino,Identity Theft,1
2014,New Mexico,"Santa Fe County, NM",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,1
2014,New Mexico,"Santa Fe County, NM",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Noncash Monetary Instruments,1
2014,New Mexico,"Santa Fe County, NM",Casino/Card Club - Tribal Authorized Casino,[Total],4
2014,New Mexico,"Santa Fe County, NM",[Total],[Total],4
2014,New Mexico,"Taos County, NM",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,1
2014,New Mexico,"Taos County, NM",Casino/Card Club - Tribal Authorized Casino,Other Casinos,13
2014,New Mexico,"Taos County, NM",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,1
2014,New Mexico,"Taos County, NM",Casino/Card Club - Tribal Authorized Casino,[Total],15
2014,New Mexico,"Taos County, NM",[Total],[Total],15
2014,New Mexico,"Valencia County, NM",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,1
2014,New Mexico,"Valencia County, NM",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Physical Condition of Funds,1
2014,New Mexico,"Valencia County, NM",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2014,New Mexico,"Valencia County, NM",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,1
2014,New Mexico,"Valencia County, NM",Casino/Card Club - Tribal Authorized Casino,[Total],4
2014,New Mexico,"Valencia County, NM",[Total],[Total],4
2014,New Mexico,[Total],[Total],[Total],564
2014,[Total],[Total],[Total],[Total],"25,041"
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Check,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Identity Theft,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Casinos,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,1
2015,Arizona,"Gila County, AZ",Casino/Card Club - Tribal Authorized Casino,[Total],8
2015,Arizona,"Gila County, AZ",[Total],[Total],8
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,Inquiry about End of Business Day,1
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,2
2015,Arizona,"La Paz County, AZ",Casino/Card Club - Tribal Authorized Casino,[Total],8
2015,Arizona,"La Paz County, AZ",[Total],[Total],8
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Account Takeover,4
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,13
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,39
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Bribery or Gratuity,1
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,4
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Check,2
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,4
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,6
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,11
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Embezzlement/Theft/Disappearance of Funds,4
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,3
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Forgeries,4
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Identity Theft,10
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",2
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,25
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,4
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Casinos,61
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,22
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,35
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,7
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspected Public/Private Corruption (Domestic),1
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Physical Condition of Funds,1
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,21
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,3
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,8
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Multiple Accounts,4
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,5
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Noncash Monetary Instruments,10
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),7
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",8
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,10
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,14
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,23
2015,Arizona,"Maricopa County, AZ",Casino/Card Club - Tribal Authorized Casino,[Total],377
2015,Arizona,"Maricopa County, AZ",[Total],[Total],377
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,7
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,4
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Check,1
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,1
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,4
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,5
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,5
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,1
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Casinos,2
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),1
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,5
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,6
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Single Individual with Multiple Identities,1
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,4
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,3
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),2
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,2
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,3
2015,Arizona,"Pima County, AZ",Casino/Card Club - Tribal Authorized Casino,[Total],58
2015,Arizona,"Pima County, AZ",[Total],[Total],58
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Account Takeover,1
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,6
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,6
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Changes Spelling or Arrangement of Name,4
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Check,2
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,3
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,4
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,4
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,4
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Forgeries,1
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Identity Theft,11
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",2
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,8
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,3
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Casinos,11
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Money Laundering,1
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,1
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2015,Arizona,"Pinal County, AZ",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,17
