Year Month,State,Countym,Industry,Suspicious Activity,Count
2016,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",711
2016,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,242
2016,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,"2,123"
2016,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,481
2016,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,Wire,6
2016,Nevada,"Clark County, NV",Casino/Card Club - State Licensed Casino,[Total],"17,718"
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,14
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,35
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,6
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Credit/Debit Card,4
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,8
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Embezzlement/Theft/Disappearance of Funds,2
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,3
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Forgeries,1
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Identity Theft,1
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Inquiry about End of Business Day,2
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,116
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Casinos,14
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Identification Documentation,1
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,7
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Other Structuring,60
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,3
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,26
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Physical Condition of Funds,1
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,18
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious EFT/Wire Transfers,2
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Exchange of Currencies,2
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,15
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Intra-Casino Funds Transfers,1
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Counter Checks or Markers,3
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Multiple Accounts,2
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,2
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,31
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),2
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",10
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,13
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,23
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,14
2016,Nevada,"Douglas County, NV",Casino/Card Club - State Licensed Casino,[Total],442
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Changes Spelling or Arrangement of Name,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,3
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Credit/Debit Card,2
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,2
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,31
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,29
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Other Casinos,30
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Other Identification Documentation,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Other Money Laundering,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,4
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Other Structuring,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,8
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,6
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Single Individual with Multiple Identities,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,"Suspicious Designation of Beneficiaries, Assignees or Joint Owners",2
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Suspicious use of multiple transaction locations,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",2
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,1
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,6
2016,Nevada,"Elko County, NV",Casino/Card Club - State Licensed Casino,[Total],136
2016,Nevada,"Lyon County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,2
2016,Nevada,"Lyon County, NV",Casino/Card Club - State Licensed Casino,[Total],2
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,36
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,43
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Changes Spelling or Arrangement of Name,2
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Check,10
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,11
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Credit/Debit Card,3
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,7
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Embezzlement/Theft/Disappearance of Funds,2
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Exchanges Small Bills for Large Bills or Vice Versa,8
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Forgeries,1
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Identity Theft,3
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Inquiry about End of Business Day,3
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,62
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Multiple Individuals with Same or Similar Identities,1
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Other Casinos,16
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Other Fraud (Type),3
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Other Identification Documentation,2
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Other Money Laundering,1
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,12
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Other Structuring,84
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Provided Questionable or False Documentation,13
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,25
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Single Individual with Multiple Identities,3
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Suspected Public/Private Corruption (Domestic),1
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,11
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,3
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Multiple Accounts,3
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,1
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),6
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",7
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,21
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,42
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,Two or More Individuals Working Together,30
2016,Nevada,"Washoe County, NV",Casino/Card Club - State Licensed Casino,[Total],476
2016,Nevada,[Total],Casino/Card Club - State Licensed Casino,[Total],"18,775"
2016,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Changes Spelling or Arrangement of Name,1
2016,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Other Casinos,12
2016,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Other Identification Documentation,2
2016,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,Other Other Suspicious Activities,1
2016,New Mexico,"Do̱a Ana County, NM",Casino/Card Club - State Licensed Casino,[Total],16
2016,New Mexico,[Total],Casino/Card Club - State Licensed Casino,[Total],16
2016,[Total],[Total],Casino/Card Club - State Licensed Casino,[Total],"21,234"
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,3
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,4
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,10
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Minimal Gaming with Large Transactions,1
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Casinos,20
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Other Structuring,1
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Refused or Avoided Request for Documentation,19
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Third-Party Transactors (Straw-Man),15
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below BSA Recordkeeping Threshold,9
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,10
2017,California,"Sacramento County, CA",Casino/Card Club - State Licensed Casino,[Total],93
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,6
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Alters or Cancels Transaction to Avoid CTR Requirement,31
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Bribery or Gratuity,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Changes Spelling or Arrangement of Name,2
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Check,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Counterfeit Instrument,2
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Credit/Debit Card,1
2017,California,"San Diego County, CA",Casino/Card Club - State Licensed Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,3
